,time,130,154,297,353,364,492,514,617,668,853,858,1054,1106,1202,1446,1466,1472,1704,2075,2196,2219,2393,2480,2957,3026,3097,3192,3225,3376,3377,3455,3560,3586,3928,3947,4354,4356,4417,4684,4765,4772,4951,4999,5048,5183,5184,5185,5197,5481,5675,5743,5789,5804,5886,6327,6343,6790,6873,6978,7056,7354,7412,7416,7643,7907,7970,7982,8376,8394,8447,8722,9105,9106,9276,9318,9883,10005,10024,10494,10511,10534,10549,10663,10945,11161,11271,11286,11319,11458,11625,11627,11642,11784,12027,12163,12351,12352,12379,12457,12494
0,2022-03-04,,,,,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2022-03-09,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2022-03-11,0.1,0.0,0.14,0.52,0.01,0.2,0.43,0.1,0.02,0.0,0.15,0.1,0.44,0.14,0.01,0.1,0.1,,0.17,0.13,0.52,0.06,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.02,0.0,0.26,0.0,0.0,0.01,0.0,0.01,0.21,0.17,0.01,0.0,0.12,0.14,0.0,0.0,0.02,0.1,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.63,0.1,0.0,0.0,0.0,0.1,0.0,0.02,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.18,0.0,0.0,0.06,0.0,0.0,0.0,0.14,0.0,0.0,0.38,0.07,0.43,0.0,0.0,0.0,0.03,0.03,0.0,0.29,0.17,0.0,0.0,0.0
3,2022-03-14,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2022-03-19,,,,,,,,,,,,,,,,,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2022-03-21,0.06,0.0,0.15,0.52,0.0,0.2,0.52,0.17,0.07,0.0,0.0,0.03,0.32,0.25,0.03,0.17,0.14,,0.17,0.13,0.57,0.1,0.19,0.0,0.0,0.0,0.0,0.06,0.02,0.0,0.0,0.32,0.0,0.0,0.01,0.0,0.0,0.29,0.25,0.0,0.0,0.03,0.1,0.0,0.0,0.05,0.14,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.29,0.0,0.58,0.12,0.0,0.0,0.0,0.1,0.0,0.04,0.2,0.0,0.01,0.0,0.07,0.0,0.0,0.09,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.46,0.1,0.41,0.03,0.03,0.0,0.1,0.01,0.0,0.28,0.21,0.0,0.0,0.01
6,2022-03-24,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2022-03-26,0.0,0.0,0.0,0.43,0.0,0.02,0.38,0.1,0.0,0.0,0.0,0.0,0.3,0.17,0.04,0.0,0.04,,0.14,0.1,0.38,0.07,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.25,0.07,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.07,0.0,0.0,0.0,0.02,0.0,0.0,0.18,0.0,0.0,0.0,0.07,0.0,0.0,0.06,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.05,0.29,0.0,0.0,0.0,0.03,0.0,0.0,0.25,0.2,0.0,0.0,0.0
8,2022-04-13,,,,,,,,,,,,,,,,,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2022-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,,,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2022-04-18,,,,,,,,,,,,,,,,,,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2022-04-20,0.0,,,0.79,,,,,,,,,,,,,,,,,0.62,,0.32,,0.0,,,0.46,0.15,,,,,0.0,0.0,,,,0.34,0.0,,,,,0.9,,,0.0,,,0.64,,,,,0.0,,0.0,,0.0,,0.4,,,,0.56,0.26,,,,,0.0,0.0,,0.0,0.0,0.0,,,,0.0,1.47,,0.0,,0.28,1.66,,0.9,,,1.28,,,,,0.92,,0.0,
12,2022-04-30,0.02,0.0,0.03,0.62,0.01,0.13,0.73,0.29,0.1,0.1,0.0,0.0,0.08,0.43,0.09,0.07,0.17,,0.07,1.12,0.62,0.02,0.05,0.0,0.05,0.0,0.15,0.25,0.31,0.15,0.0,0.98,0.03,0.0,0.03,0.01,0.08,0.38,0.17,0.02,0.0,0.0,0.13,0.21,0.17,0.09,0.21,0.03,0.0,0.01,0.0,0.21,0.04,0.21,0.25,0.0,0.25,0.0,0.0,0.09,0.14,0.04,0.06,0.17,0.0,0.1,0.27,0.0,0.11,0.0,0.21,0.1,0.1,0.01,0.0,0.07,0.03,0.0,0.06,0.06,0.06,0.0,0.0,0.0,0.04,0.14,1.64,0.26,1.01,0.2,0.1,0.0,0.25,0.04,0.03,0.13,0.84,0.0,0.0,0.0
13,2022-05-03,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2022-05-05,,,,0.43,0.0,0.62,0.57,1.39,,,0.0,,,,0.0,0.0,0.54,,,,,,,,0.0,,,1.44,,,,,0.0,,,0.11,0.0,1.24,0.94,,,0.0,,0.38,,,0.03,,1.55,0.0,,,,0.63,,,,,,0.0,0.04,0.03,,,0.15,0.14,,0.0,0.0,,0.65,,,,,,0.0,,0.07,0.0,,,0.0,0.0,0.0,,,,,,,0.0,,,,,2.3,0.41,0.0,0.0
15,2022-05-10,0.0,0.21,,0.59,0.01,0.0,0.91,0.38,0.09,0.0,0.0,0.0,0.0,0.43,0.01,0.03,0.08,,0.0,0.45,0.67,0.0,0.06,0.0,0.03,0.0,0.2,,0.56,0.15,0.0,1.11,0.0,,0.0,0.09,0.2,0.25,0.17,0.04,0.0,0.0,0.29,0.02,,0.05,0.17,0.03,0.0,0.01,0.0,0.21,0.0,0.26,0.39,0.0,,0.0,0.0,0.08,0.2,0.0,0.06,0.05,0.0,0.08,,0.0,0.12,0.0,0.0,0.14,0.1,0.0,0.0,0.05,0.08,,,0.0,,0.0,,0.0,0.06,0.26,0.78,0.19,0.93,0.15,0.07,0.0,0.14,,0.0,0.11,,0.0,,0.0
16,2022-05-15,0.04,0.1,0.03,0.68,0.0,0.01,0.91,0.43,0.17,0.0,0.0,0.0,,0.47,0.08,0.05,0.04,,0.03,0.37,0.67,0.03,0.04,0.0,0.05,0.0,0.24,0.44,0.61,0.24,0.0,1.17,0.04,0.0,0.06,0.21,,0.14,0.1,0.09,0.0,0.0,0.26,0.06,1.53,0.16,0.14,0.02,0.03,0.1,0.0,0.25,0.08,0.27,0.48,0.0,0.25,0.0,0.0,0.16,0.28,0.0,0.06,0.17,0.0,0.12,0.38,0.0,0.26,0.0,0.0,0.14,0.1,0.0,0.0,0.09,0.08,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.33,0.62,0.25,1.32,0.14,0.0,0.0,0.03,0.04,0.0,0.21,1.19,0.0,0.0,0.0
17,2022-05-18,,,,,,,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2022-05-20,0.12,0.43,0.02,0.92,0.09,0.06,0.93,0.62,0.31,0.07,0.17,0.14,,0.52,0.27,0.12,0.05,,0.09,0.49,0.85,0.02,0.0,0.0,0.14,0.0,0.27,0.55,0.82,0.47,0.0,1.17,0.16,0.0,0.11,0.14,0.49,0.21,0.29,0.23,0.0,0.0,0.32,0.07,,0.27,0.38,0.18,0.14,0.26,,0.21,0.27,0.38,0.62,0.0,0.21,0.0,,0.29,0.43,0.0,0.19,0.17,0.0,0.3,0.56,0.0,0.53,0.05,0.1,0.22,0.19,0.0,0.03,0.2,0.17,0.05,0.07,0.22,0.1,0.0,0.02,0.0,0.0,0.31,0.44,0.53,1.72,0.17,0.1,0.02,0.11,0.11,0.0,0.34,1.14,0.0,0.0,0.02
19,2022-05-30,0.57,,0.0,,0.24,0.36,,1.07,0.69,0.05,0.69,0.18,,0.14,0.26,0.11,,,0.14,0.94,,0.19,0.03,1.39,,0.0,0.44,2.44,,0.13,,1.08,0.0,,,0.22,,,,0.17,,0.16,0.0,,2.4,,,,,0.38,,0.07,0.05,0.18,1.39,0.0,,0.55,,,,0.15,0.18,0.11,0.06,0.2,,0.54,3.15,0.14,0.07,0.29,0.35,0.15,,0.66,0.3,0.82,0.65,,0.33,0.34,1.59,0.0,0.06,0.59,,,2.31,0.32,,,0.11,,0.0,,,0.33,,
20,2022-06-04,1.09,0.64,0.15,1.02,,,0.88,0.52,1.85,,0.59,1.23,0.4,0.48,,0.39,1.65,,0.43,0.29,0.57,,,0.88,0.36,,1.57,1.17,0.69,,0.24,1.02,,0.88,0.2,,0.89,0.46,,0.65,0.0,0.7,0.12,0.16,0.56,1.27,2.04,0.7,0.66,0.79,0.08,1.72,0.38,0.86,,0.0,,,0.27,2.22,,,1.29,0.39,,,0.82,0.5,2.04,0.7,,,1.11,,0.09,,,0.02,0.9,0.12,0.66,,0.15,0.0,,,0.37,0.49,2.27,1.17,0.67,0.25,,0.31,0.18,0.69,2.3,0.88,0.0,
21,2022-06-12,,,,,,,,,,,,,,,,,,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2022-06-14,,,1.71,,,,,1.71,2.12,,,1.86,1.4,1.65,1.87,,,,,,,,,,,,,,2.52,2.41,,1.96,,,,1.0,2.51,1.51,2.13,3.33,,,,,,,,2.8,,4.2,,,,,,,,,,3.67,,,,,,,,,,,1.58,,,,,,,,1.02,,,,,,,,,,,,,2.45,,1.12,,,,,0.59,1.62
23,2022-06-17,,,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2022-06-19,6.12,4.72,1.98,1.47,4.47,3.68,1.75,1.78,2.81,4.14,5.6,5.43,0.52,5.25,5.25,4.9,7.0,,3.43,0.75,0.92,5.25,1.51,6.12,4.55,2.62,2.02,1.72,1.35,2.03,0.84,1.88,4.9,4.8,1.58,1.06,2.04,2.17,2.81,5.43,0.43,5.78,1.1,1.17,0.77,1.05,6.65,5.07,5.07,5.43,2.72,2.48,5.43,1.96,2.23,2.1,5.25,5.95,0.84,6.3,1.2,5.25,5.78,2.04,2.51,5.6,3.28,2.19,2.91,5.25,4.9,4.31,5.6,4.72,1.49,3.56,5.25,1.1,0.58,0.58,2.53,4.9,0.99,1.64,4.38,1.92,0.7,1.64,2.15,5.78,5.25,4.2,2.13,1.73,1.15,1.78,0.92,4.9,0.46,4.38
25,2022-06-24,,,,,4.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2022-06-27,,,,,,,,,,,,,,,,,,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.39,,,,,,,,,,
28,2022-07-02,,,,,,,,,,,,,,,,,,6.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2022-07-04,,,,,,,,,,,7.0,,2.31,,,,,,,3.98,,,,,,,,,,,5.78,,,,,,,,,,4.9,,,,1.46,,,,,,7.0,,,3.43,,,,,5.78,,,,,,,,2.04,6.65,,,,,,,,,,6.47,5.6,4.38,,,6.12,,,,1.75,,,,,,,,,,,,4.81,
30,2022-07-09,,,,,,,,,4.44,,7.0,,2.93,,,,,,,6.12,6.12,,5.43,,,,,,2.5,5.95,0.46,1.55,,5.79,0.54,,4.15,5.95,5.43,,2.75,,,,1.59,1.31,2.73,,3.28,7.0,,,7.0,,,,7.0,,6.82,,,6.65,,5.95,,,3.13,,,7.0,2.1,,,,,,,7.0,,,5.95,,,,,,2.61,,,,,,,,,,,,,
31,2022-07-14,4.72,2.75,,,7.0,4.72,1.08,1.91,2.11,,6.65,0.44,4.2,2.13,3.13,5.95,4.07,,2.57,,4.92,7.0,5.25,6.3,0.8,6.12,4.55,1.18,1.28,2.41,5.95,0.89,3.73,1.92,3.43,1.78,2.82,2.06,0.65,1.47,,3.81,7.0,2.82,1.68,1.07,5.6,0.39,5.43,,7.0,2.08,5.95,,1.58,0.76,3.76,,6.12,3.11,1.08,5.78,2.41,2.67,5.43,4.18,6.3,5.6,,2.69,0.72,0.58,0.53,7.0,3.68,4.55,,6.12,5.78,5.07,2.87,2.31,6.47,3.85,3.8,3.33,4.2,1.69,1.39,,4.72,2.98,1.76,4.73,1.57,2.51,0.93,1.85,5.43,2.72
32,2022-07-17,,,,,,,,,,,,,,,,,,5.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2022-07-19,2.87,1.41,4.72,1.67,6.65,3.41,1.12,1.58,2.34,4.9,5.95,2.3,2.41,2.1,6.12,5.95,6.12,,1.64,4.55,4.73,5.78,2.2,4.72,1.08,4.9,3.15,0.88,1.26,1.34,5.6,0.7,4.72,1.26,2.22,1.21,3.78,2.06,2.35,4.72,3.91,5.43,6.12,5.25,1.44,0.68,4.44,5.07,2.96,5.6,2.43,4.9,6.65,1.62,1.2,1.71,5.78,5.07,5.78,3.26,0.72,3.01,1.36,2.58,4.55,5.07,5.6,4.9,1.08,5.43,4.47,4.55,5.78,5.6,3.16,1.96,4.9,5.95,3.96,5.25,2.4,2.7,6.47,3.41,5.25,1.03,2.08,1.21,1.04,5.95,5.25,4.9,1.42,4.56,3.5,1.95,0.58,1.0,3.54,5.6
34,2022-07-22,,,,,,,,,,,,,,,,,,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2022-07-24,1.92,0.73,4.2,1.21,5.53,2.2,1.05,1.15,0.35,3.7,,0.98,1.4,1.55,4.72,5.78,5.07,,1.15,4.38,3.79,5.6,1.95,1.59,0.55,,2.97,0.7,,,4.55,0.55,1.84,0.48,0.0,1.84,2.1,,2.31,3.85,2.96,0.42,2.92,4.8,,0.47,,3.18,2.27,3.16,1.46,3.18,6.12,0.97,1.04,1.69,5.43,4.03,5.25,1.5,0.56,2.13,0.77,2.11,2.71,2.11,,3.85,0.68,2.89,1.91,3.15,5.07,4.9,1.99,,2.82,,,5.43,1.97,1.37,5.95,2.55,4.9,1.16,1.68,0.88,0.87,5.43,4.38,1.44,0.98,4.78,4.14,1.42,0.35,0.55,1.64,4.46
36,2022-08-01,,,,,,,,,,,,,,,,,,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2022-08-03,1.25,1.1,2.02,1.43,4.4,2.31,1.18,0.62,2.04,1.87,1.52,0.82,0.35,1.72,2.19,5.43,4.55,,0.5,2.71,3.5,5.43,2.1,1.51,0.23,2.3,2.33,0.53,0.9,0.83,2.21,0.79,1.96,0.56,1.08,1.14,1.13,1.57,1.87,2.61,2.69,1.94,1.92,2.84,0.86,0.41,1.41,1.72,2.29,1.92,1.7,2.04,5.6,1.12,1.03,1.26,4.9,2.37,3.67,1.02,0.73,1.96,0.68,1.71,2.1,1.77,2.34,1.59,0.65,3.83,1.57,2.09,4.03,4.2,1.74,1.88,1.96,2.08,0.9,3.16,,1.83,2.6,2.47,3.06,0.95,1.32,0.8,1.14,4.38,1.95,0.66,1.04,3.64,3.04,1.14,0.14,0.66,2.04,2.37
38,2022-08-08,,,,,,,,,,,1.38,,0.97,,,,,,,,,,,,,,,,,,2.59,,,,,,,,,,,,,,0.79,0.73,,,,,,,,,,,,,2.27,,,,,,,,,1.36,,,,,,,,,,1.52,1.04,3.03,1.06,,2.11,,,,,,0.55,,,,,0.78,,,,,,
39,2022-08-11,,,,,,,,,,,,,,,,,,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2022-08-13,,,,,4.31,1.0,0.23,,0.63,0.0,,,,,0.31,2.8,,,0.43,1.15,,,,,0.02,1.33,,,0.49,0.31,,0.49,,,,1.81,,,,,,,,,,,,,1.06,,1.78,,,,,0.69,,0.92,,1.31,0.41,,,0.96,,,,,,,,,,,,,,,,,,1.31,,,1.02,,1.98,,,1.02,,0.11,0.5,,,,0.11,0.31,,
41,2022-08-16,,,,,,,,,,,,,,,,,,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2022-08-18,0.36,0.21,0.69,1.01,2.93,0.57,,,0.66,,0.66,,0.71,,0.49,1.76,,,,0.93,,1.79,0.97,,,0.22,0.86,1.57,,0.38,1.17,0.59,0.11,0.24,0.42,0.49,,,,,1.28,0.49,,0.79,0.73,1.26,,,0.65,,,,,0.49,0.94,0.57,1.06,0.76,1.32,,0.53,1.14,,,0.8,0.26,2.2,0.89,0.31,,,,,0.76,0.73,0.72,0.64,0.86,0.73,1.86,,0.25,1.21,1.58,0.46,0.73,,0.29,0.19,,,,,1.2,0.66,0.46,,0.27,1.04,
43,2022-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03,,,,,,,,,,
44,2022-09-02,0.79,0.62,,0.0,1.8,0.58,0.1,0.05,,0.14,,,1.81,0.1,,0.0,0.81,,,,0.36,0.8,,,,0.1,0.33,,1.24,0.01,,,0.57,1.24,0.77,,0.58,0.47,1.47,,,,0.0,0.42,1.39,,,,,,,0.22,,,0.98,0.34,,0.9,,,0.99,,0.0,0.97,0.77,0.62,,,,,1.01,,0.15,0.47,,0.74,0.33,,,,,0.14,,1.33,0.55,0.34,,,1.47,1.05,0.79,,0.0,1.24,0.66,,0.75,0.05,,
45,2022-09-05,,,,,,,,,,,,,,,,,,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2022-09-07,0.51,0.27,0.48,1.11,1.54,0.55,0.67,0.73,0.68,0.43,1.01,0.05,0.76,0.38,1.01,0.92,0.9,,0.05,0.96,1.08,0.81,0.24,0.04,0.0,0.07,0.46,0.62,0.51,0.07,1.2,0.31,0.12,0.2,0.47,0.88,0.39,0.62,0.79,0.5,0.82,0.34,0.55,0.33,0.47,1.38,0.52,0.17,0.37,0.4,0.57,0.38,0.79,0.78,1.01,0.32,0.79,0.87,0.71,0.21,0.57,0.46,0.02,0.2,0.8,0.1,2.13,0.85,0.49,0.58,0.43,0.43,0.52,0.24,0.55,0.52,0.65,0.94,0.87,1.1,0.67,0.0,0.61,1.21,0.35,0.44,0.99,0.24,0.59,0.56,0.29,0.0,0.06,0.62,0.57,0.36,0.77,0.13,0.43,0.63
47,2022-09-12,,,,,,,1.17,,,,,0.43,,1.24,,,1.47,,,1.24,0.57,,,,0.09,,0.72,1.2,,,,,,,,,0.55,0.97,,0.04,,0.39,,0.72,,,,0.33,,,0.88,0.0,,,1.12,,,,,,0.53,,0.32,,,,,,,,,0.2,0.51,0.63,,,,,0.79,0.2,,,0.44,,,,,,,,0.85,0.12,,0.84,,,,,0.84,
48,2022-09-22,,,,,,0.39,,0.59,,0.85,,,,0.0,0.87,,1.22,,,,,0.69,0.83,0.67,,,,,,,,,0.44,,,1.04,,0.91,0.91,,0.62,0.23,,0.53,1.16,,,0.02,0.53,0.59,0.86,,,,0.52,,,,,,,0.82,,0.29,0.88,0.67,,,1.04,0.76,0.85,,,0.92,,0.38,0.79,,,,0.77,0.13,,,,0.25,,0.44,,0.91,1.17,,0.58,,,,1.58,,,0.74
